      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 7385770      +1      1262.298412  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99164160       -12288
NEXT: 7385771      +1      1262.298414  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99151872       -12288
NEXT: 7385772      +1      1262.298417  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99143680        -8192
NEXT: 7385773      +1      1262.298420  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99127296       -16384
NEXT: 7385774      +1      1262.298422  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99119104        -8192
NEXT: 7385775      +1      1262.298425  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99110912        -8192
NEXT: 7385776      +1      1262.298428  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99098624       -12288
NEXT: 7385777      +1      1262.298430  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99082240       -16384
NEXT: 7385778      +1      1262.298433  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99069952       -12288
NEXT: 7385779      +1      1262.298435  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99061760        -8192
PREV: 7385780      +1      1262.298438  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99061760            0
NEXT: 7385781      +2      1262.298440  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99045376       -16384
NEXT: 7385782      +1      1262.298444  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99033088       -12288
NEXT: 7385783      +1      1262.298448  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99016704       -16384
NEXT: 7385784      +1      1262.298450  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99004416       -12288
NEXT: 7385785      +1      1262.298453  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98996224        -8192
NEXT: 7385786      +1      1262.298455  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98983936       -12288
NEXT: 7385787      +1      1262.298458  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98975744        -8192
NEXT: 7385788      +1      1262.298460  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98971648        -4096
NEXT: 7385789      +1      1262.298464  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98963456        -8192
NEXT: 7385790      +1      1262.298465  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98951168       -12288
NEXT: 7385791      +1      1262.298469  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98938880       -12288
PREV: 7385792      +1      1262.298470  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98938880            0
NEXT: 7385793      +2      1262.298474  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98918400       -20480
PREV: 7385794      +1      1262.298476  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98918400            0
NEXT: 7385795      +2      1262.298479  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98897920       -20480
NEXT: 7385796      +1      1262.298481  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98885632       -12288
NEXT: 7385797      +1      1262.298484  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98873344       -12288
NEXT: 7385798      +1      1262.298486  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98865152        -8192
NEXT: 7385799      +1      1262.298490  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98861056        -4096
NEXT: 7385800      +1      1262.298491  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98852864        -8192
NEXT: 7385801      +1      1262.298524  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98758656       -94208
NEXT: 7385802      +1      1262.298528  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98742272       -16384
NEXT: 7385803      +1      1262.298530  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98717696       -24576
NEXT: 7385804      +1      1262.298533  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98709504        -8192
NEXT: 7385805      +1      1262.298537  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98693120       -16384
NEXT: 7385806      +1      1262.298538  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98676736       -16384
NEXT: 7385807      +1      1262.298542  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98664448       -12288
NEXT: 7385808      +1      1262.298543  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98660352        -4096
NEXT: 7385809      +1      1262.298547  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98635776       -24576
NEXT: 7385810      +1      1262.298549  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98623488       -12288
NEXT: 7385811      +1      1262.298552  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98603008       -20480
NEXT: 7385812      +1      1262.298554  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98594816        -8192
NEXT: 7385813      +1      1262.298557  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98578432       -16384
NEXT: 7385814      +1      1262.298560  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98562048       -16384
NEXT: 7385815      +1      1262.298563  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98545664       -16384
NEXT: 7385816      +1      1262.298565  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98529280       -16384
PREV: 7385817      +1      1262.298568  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98529280            0
NEXT: 7385818      +2      1262.298570  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98512896       -16384
NEXT: 7385819      +1      1262.298573  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98496512       -16384
NEXT: 7385820      +1      1262.298578  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98467840       -28672
NEXT: 7385821      +1      1262.298582  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98459648        -8192
NEXT: 7385822      +1      1262.298583  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98447360       -12288
NEXT: 7385823      +1      1262.298587  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98435072       -12288
NEXT: 7385824      +1      1262.298589  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98426880        -8192
NEXT: 7385825      +1      1262.298592  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98414592       -12288
NEXT: 7385826      +1      1262.298594  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98402304       -12288
NEXT: 7385827      +1      1262.298597  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98394112        -8192
NEXT: 7385828      +1      1262.298599  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98381824       -12288
NEXT: 7385829      +1      1262.298602  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98377728        -4096
NEXT: 7385830      +1      1262.298604  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98369536        -8192
NEXT: 7385831      +1      1262.298607  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98361344        -8192
NEXT: 7385832      +1      1262.298609  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98349056       -12288
NEXT: 7385833      +1      1262.298613  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98340864        -8192
NEXT: 7385834      +1      1262.298614  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98328576       -12288
NEXT: 7385835      +1      1262.298618  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98320384        -8192
NEXT: 7385836      +1      1262.298620  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98308096       -12288
NEXT: 7385837      +1      1262.298623  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98299904        -8192
NEXT: 7385838      +1      1262.298627  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98279424       -20480
NEXT: 7385839      +1      1262.298631  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98263040       -16384
NEXT: 7385840      +1      1262.298632  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98250752       -12288
PREV: 7385841      +1      1262.298636  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98250752            0
NEXT: 7385842      +2      1262.298637  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98242560        -8192
NEXT: 7385843      +1      1262.298641  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98234368        -8192
NEXT: 7385844      +1      1262.298643  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98222080       -12288
NEXT: 7385845      +1      1262.298646  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98205696       -16384
NEXT: 7385846      +1      1262.298648  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98193408       -12288
NEXT: 7385847      +1      1262.298652  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98185216        -8192
NEXT: 7385848      +1      1262.298653  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98172928       -12288
NEXT: 7385849      +1      1262.298657  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98164736        -8192
NEXT: 7385850      +1      1262.298658  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98152448       -12288
NEXT: 7385851      +1      1262.298662  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98131968       -20480
NEXT: 7385852      +1      1262.298664  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98119680       -12288
PREV: 7385853      +1      1262.298667  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98119680            0
NEXT: 7385854      +2      1262.298669  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98103296       -16384
NEXT: 7385855      +1      1262.298672  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98095104        -8192
NEXT: 7385856      +1      1262.298674  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98082816       -12288
NEXT: 7385857      +1      1262.298679  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98058240       -24576
NEXT: 7385858      +1      1262.298681  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98050048        -8192
NEXT: 7385859      +1      1262.298684  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98029568       -20480
NEXT: 7385860      +1      1262.298687  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98017280       -12288
NEXT: 7385861      +1      1262.298689  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     98000896       -16384
NEXT: 7385862      +1      1262.298692  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97984512       -16384
NEXT: 7385863      +1      1262.298695  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97968128       -16384
NEXT: 7385864      +1      1262.298697  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97959936        -8192
NEXT: 7385865      +1      1262.298700  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97947648       -12288
NEXT: 7385866      +1      1262.298702  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97939456        -8192
NEXT: 7385867      +1      1262.298705  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97931264        -8192
NEXT: 7385868      +1      1262.298708  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97914880       -16384
NEXT: 7385869      +1      1262.298710  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97902592       -12288
NEXT: 7385870      +1      1262.298713  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97894400        -8192
NEXT: 7385871      +1      1262.298715  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97869824       -24576
NEXT: 7385872      +1      1262.298718  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     97861632        -8192
